filename,shape,operation,a,b,c,d,e,f,g,h,i,j,k,l,hue,sat,val,rot_x,rot_y,rot_z,pos_x,pos_y,pos_z
shape_47.png,0,0,3.226779,1.807162,0,0,0,0,0,0,0,0,0,0,0.6490641,1,1,359.1746,279.7222,269.9482,-0.3596729,-0.3596729,-0.3596729
shape_48.png,15,0,1.000114,0.4772248,1.045528,0,0,0,0,0,0,0,0,0,0.9090269,1,1,42.22746,161.263,245.2299,-0.2291635,-0.2291635,-0.2291635
shape_49.png,3,0,3.839463,1.135228,0,0,0,0,0,0,0,0,0,0,0.2498126,1,1,53.90372,129.9842,61.80529,-0.6891363,-0.6891363,-0.6891363
shape_50.png,10,0,3.470219,2.440958,0,0,0,0,0,0,0,0,0,0,0.0347972,1,1,277.2602,116.4682,108.1974,-0.3601722,-0.3601722,-0.3601722
shape_51.png,13,0,2.072934,0,0,0,0,0,0,0,0,0,0,0,0.9328616,1,1,12.74855,218.1409,234.9348,-0.3334502,-0.3334502,-0.3334502
shape_52.png,22,0,1.750622,1.694576,5.071497,0,0,0,0,0,0,0,0,0,0.3445139,1,1,34.20796,75.66118,336.1392,0.9432936,0.9432936,0.9432936
shape_53.png,0,0,2.132963,3.257468,0,0,0,0,0,0,0,0,0,0,0.5341763,1,1,82.30329,33.41066,268.0822,-0.5968323,-0.5968323,-0.5968323
shape_54.png,17,0,3.5095,2.879406,3.353821,0.4421218,0,0,0,0,0,0,0,0,0.4667598,1,1,330.9485,68.13142,336.9419,0.7531736,0.7531736,0.7531736
shape_55.png,26,0,6.020781,0,0,0,0,0,0,0,0,0,0,0,0.4477877,1,1,43.01004,114.9378,64.05249,-0.9127495,-0.9127495,-0.9127495
shape_56.png,26,0,10.53468,0,0,0,0,0,0,0,0,0,0,0,0.30897,1,1,44.82054,307.7286,153.0449,0.1030885,0.1030885,0.1030885
shape_57.png,26,0,9.242575,0,0,0,0,0,0,0,0,0,0,0,0.5655841,1,1,5.064022,225.7316,282.4047,0.0292505,0.0292505,0.0292505
shape_58.png,11,0,0,2.070358,0,0,-2.589119,0,1.958196,0,0,0,0,0,0.7572238,1,1,309.6291,62.24427,229.8516,0.119306,0.119306,0.119306
shape_59.png,26,0,7.215546,0,0,0,0,0,0,0,0,0,0,0,0.3550819,1,1,329.0159,281.8685,174.5573,-0.9824505,-0.9824505,-0.9824505
shape_60.png,0,0,1.005042,2.712436,0,0,0,0,0,0,0,0,0,0,0.8247889,1,1,320.7459,156.0474,95.99948,0.2996571,0.2996571,0.2996571
shape_61.png,23,0,2.599756,3.727079,4.040574,0,0,0,0,0,0,0,0,0,0.3681966,1,1,315.6604,301.7231,306.3434,-0.8147678,-0.8147678,-0.8147678
shape_62.png,10,0,3.539942,0.6592318,0,0,0,0,0,0,0,0,0,0,0.5270304,1,1,359.0924,278.2447,65.25564,0.03107655,0.03107655,0.03107655
shape_63.png,15,0,1.269606,0.8999175,2.187625,0,0,0,0,0,0,0,0,0,0.6272216,1,1,48.55215,40.537,49.89393,-0.808558,-0.808558,-0.808558
shape_64.png,11,0,0,2.338264,0,0,-1.428185,0,1.844574,0,0,0,0,0,0.4121796,1,1,0.9126151,256.2788,100.7963,0.549124,0.549124,0.549124
shape_65.png,22,0,1.482363,0.8298748,3.29481,0,0,0,0,0,0,0,0,0,0.7909085,1,1,288.5896,24.1412,272.992,0.7252738,0.7252738,0.7252738
shape_66.png,14,0,1.51538,0.8416954,0,0,0,0,0,0,0,0,0,0,0.9272296,1,1,345.9744,155.5783,84.23412,0.01666677,0.01666677,0.01666677
shape_67.png,26,0,9.663194,0,0,0,0,0,0,0,0,0,0,0,0.2844965,1,1,46.74397,62.38694,197.8337,0.5838375,0.5838375,0.5838375
shape_68.png,25,0,3.069568,0,0,0,0,0,0,0,0,0,0,0,0.3772787,1,1,20.10061,101.7298,232.5362,0.3800525,0.3800525,0.3800525
shape_69.png,26,0,6.674161,0,0,0,0,0,0,0,0,0,0,0,0.4702741,1,1,349.6983,62.44794,199.2505,0.2637062,0.2637062,0.2637062
shape_70.png,3,0,2.821022,0.5593297,0,0,0,0,0,0,0,0,0,0,0.952095,1,1,357.4267,87.98104,65.30184,-0.8984623,-0.8984623,-0.8984623
shape_71.png,23,0,2.324273,3.09181,2.185691,0,0,0,0,0,0,0,0,0,0.2485191,1,1,26.75015,156.4022,173.0103,0.7384255,0.7384255,0.7384255
shape_72.png,25,0,4.297505,0,0,0,0,0,0,0,0,0,0,0,0.7371544,1,1,338.9686,234.8306,91.71047,0.1301697,0.1301697,0.1301697
shape_73.png,3,0,3.275471,1.103298,0,0,0,0,0,0,0,0,0,0,0.4671167,1,1,340.4189,285.5839,333.9256,0.9022894,0.9022894,0.9022894
shape_74.png,11,0,0,2.926819,0,0,-1.48498,0,2.966463,0,0,0,0,0,0.7203786,1,1,316.7176,320.4355,226.892,-0.1715008,-0.1715008,-0.1715008
shape_75.png,22,0,2.312611,1.807928,5.190475,0,0,0,0,0,0,0,0,0,0.7050049,1,1,36.80213,104.1022,61.87568,-0.4972316,-0.4972316,-0.4972316
shape_76.png,5,0,1.950045,2.246753,0.3452175,0,0,0,0,0,0,0,0,0,0.482204,1,1,304.7567,185.556,80.64867,0.9899397,0.9899397,0.9899397
shape_77.png,22,0,2.251192,0.7360705,4.914678,0,0,0,0,0,0,0,0,0,0.1745247,1,1,24.91131,105.962,173.253,-0.838321,-0.838321,-0.838321
shape_78.png,0,0,2.765807,1.698752,0,0,0,0,0,0,0,0,0,0,0.2484409,1,1,37.07575,123.2251,61.47546,-0.2159296,-0.2159296,-0.2159296
shape_79.png,0,0,1.32531,1.066836,0,0,0,0,0,0,0,0,0,0,0.7963694,1,1,308.2602,18.64963,71.25279,0.8432672,0.8432672,0.8432672
shape_80.png,15,0,1.507901,1.703731,2.194324,0,0,0,0,0,0,0,0,0,0.2674501,1,1,306.12,226.0193,68.55145,-0.3489724,-0.3489724,-0.3489724
shape_81.png,25,0,3.019892,0,0,0,0,0,0,0,0,0,0,0,0.01906312,1,1,21.88677,231.7649,282.6342,-0.1455256,-0.1455256,-0.1455256
shape_82.png,13,0,2.372661,0,0,0,0,0,0,0,0,0,0,0,0.3538459,1,1,9.950184,270.5013,229.7309,-0.4099559,-0.4099559,-0.4099559
shape_83.png,1,0,2.539402,3.715038,3.56302,0,0,0,0,0,0,0,0,0,0.4631497,1,1,295.4832,134.8351,120.8101,0.9637797,0.9637797,0.9637797
shape_84.png,25,0,2.395387,0,0,0,0,0,0,0,0,0,0,0,0.2866978,1,1,46.68133,338.5966,95.82624,-0.4243459,-0.4243459,-0.4243459
shape_85.png,10,0,3.134331,2.451942,0,0,0,0,0,0,0,0,0,0,0.2922722,1,1,23.1235,241.0112,278.9656,0.7992353,0.7992353,0.7992353
shape_86.png,2,0,2.85592,0,0,0,0,0,0,0,0,0,0,0,0.8842421,1,1,40.08833,297.5781,142.4344,-0.8805678,-0.8805678,-0.8805678
shape_87.png,22,0,2.117187,1.017219,4.309062,0,0,0,0,0,0,0,0,0,0.4452754,1,1,347.2503,240.4392,24.49651,-0.408338,-0.408338,-0.408338
shape_88.png,15,0,1.723117,0.5994653,1.515192,0,0,0,0,0,0,0,0,0,0.2453514,1,1,330.4184,270.4542,258.9962,-0.6744041,-0.6744041,-0.6744041
shape_89.png,1,0,1.584252,4.719508,4.329792,0,0,0,0,0,0,0,0,0,0.1976334,1,1,57.84671,97.78702,13.93664,-0.5509768,-0.5509768,-0.5509768
shape_90.png,11,0,0,2.429681,0,0,-2.364627,0,1.597921,0,0,0,0,0,0.1453051,1,1,302.9548,347.2919,36.37196,0.1974472,0.1974472,0.1974472
shape_91.png,0,0,2.76143,1.960661,0,0,0,0,0,0,0,0,0,0,0.02830744,1,1,357.6468,338.0117,220.1968,0.6695662,0.6695662,0.6695662
shape_92.png,0,0,2.909073,1.699109,0,0,0,0,0,0,0,0,0,0,0.3229021,1,1,344.4449,275.3029,216.3088,0.4124973,0.4124973,0.4124973
shape_93.png,9,0,3.247491,2.024596,0,0,0,0,0,0,0,0,0,0,0.194245,1,1,309.4564,261.0364,64.24063,-0.606014,-0.606014,-0.606014
shape_94.png,10,0,3.873035,2.046739,0,0,0,0,0,0,0,0,0,0,0.4255408,1,1,41.46878,126.3437,58.45589,0.8077374,0.8077374,0.8077374
shape_95.png,17,0,3.509402,3.150222,3.233324,0.4718874,0,0,0,0,0,0,0,0,0.1328021,1,1,63.54128,159.7285,194.0974,0.6126711,0.6126711,0.6126711
shape_96.png,2,0,2.816029,0,0,0,0,0,0,0,0,0,0,0,0.04732109,1,1,42.34798,127.2408,163.114,0.3555855,0.3555855,0.3555855
shape_97.png,6,0,0.1952901,0.1930422,3.800456,0,0,0,0,0,0,0,0,0,0.3675684,1,1,321.9375,329.5658,76.36092,0.2166075,0.2166075,0.2166075
shape_98.png,6,0,0.123634,0.1764612,2.163021,0,0,0,0,0,0,0,0,0,0.2134277,1,1,351.1694,73.84483,49.20715,-0.5643752,-0.5643752,-0.5643752
shape_99.png,17,0,3.760859,1.164124,2.534928,0.2768003,0,0,0,0,0,0,0,0,0.6235303,1,1,324.7774,320.5967,74.05549,0.312736,0.312736,0.312736
shape_100.png,10,0,4.42936,1.251425,0,0,0,0,0,0,0,0,0,0,0.193735,1,1,2.452291,249.7661,94.76109,-0.6647959,-0.6647959,-0.6647959
shape_101.png,25,0,4.505824,0,0,0,0,0,0,0,0,0,0,0,0.4070386,1,1,328.0491,61.33917,50.48197,-0.9340596,-0.9340596,-0.9340596
shape_102.png,10,0,3.318508,0.4550203,0,0,0,0,0,0,0,0,0,0,0.9870074,1,1,286.3468,7.162194,60.80993,0.09168375,0.09168375,0.09168375
shape_103.png,10,0,4.784619,1.830861,0,0,0,0,0,0,0,0,0,0,0.118188,1,1,359.0821,296.0393,269.8303,0.9840124,0.9840124,0.9840124
shape_104.png,14,0,2.128166,1.809202,0,0,0,0,0,0,0,0,0,0,0.6791897,1,1,12.27493,278.5671,201.5746,0.8931127,0.8931127,0.8931127
shape_105.png,22,0,2.338907,1.120843,3.199359,0,0,0,0,0,0,0,0,0,0.8221006,1,1,75.25921,136.7665,227.9049,0.5585175,0.5585175,0.5585175
shape_106.png,14,0,1.320554,0.5793645,0,0,0,0,0,0,0,0,0,0,0.9388115,1,1,332.1886,24.90109,28.04305,-0.4969622,-0.4969622,-0.4969622
shape_107.png,9,0,2.621077,2.054198,0,0,0,0,0,0,0,0,0,0,0.147798,1,1,350.773,136.6091,71.15506,-0.8811321,-0.8811321,-0.8811321
shape_108.png,1,0,2.624898,2.776242,2.540756,0,0,0,0,0,0,0,0,0,0.02407587,1,1,304.5066,181.8947,339.0797,-0.6869059,-0.6869059,-0.6869059
shape_109.png,11,0,0,2.116111,0,0,-2.748226,0,1.971146,0,0,0,0,0,0.8201482,1,1,357.6271,282.0348,161.4449,-0.1078314,-0.1078314,-0.1078314
shape_110.png,6,0,0.1278375,0.1996571,2.0714,0,0,0,0,0,0,0,0,0,0.9417098,1,1,64.77702,34.89842,275.9266,-0.22184,-0.22184,-0.22184
shape_111.png,5,0,1.846075,1.641612,0.412722,0,0,0,0,0,0,0,0,0,0.9684632,1,1,325.5464,17.12201,100.0727,0.07672942,0.07672942,0.07672942
shape_112.png,11,0,0,2.959978,0,0,-1.967238,0,2.045799,0,0,0,0,0,0.2729683,1,1,44.21482,131.9316,218.4298,-0.1693634,-0.1693634,-0.1693634
shape_113.png,26,0,8.146267,0,0,0,0,0,0,0,0,0,0,0,0.7100897,1,1,305.8633,85.22826,305.5755,-0.6575632,-0.6575632,-0.6575632
shape_114.png,3,0,3.760699,1.391321,0,0,0,0,0,0,0,0,0,0,0.3205309,1,1,327.895,359.5387,119.9691,-0.008505225,-0.008505225,-0.008505225
shape_115.png,3,0,1.631223,1.329985,0,0,0,0,0,0,0,0,0,0,0.4160322,1,1,25.48493,50.58858,288.1599,-0.3925806,-0.3925806,-0.3925806
shape_116.png,10,0,3.293235,0.1052724,0,0,0,0,0,0,0,0,0,0,0.2500338,1,1,359.3265,185.9384,273.2089,0.2721345,0.2721345,0.2721345
shape_117.png,9,0,4.263684,2.988858,0,0,0,0,0,0,0,0,0,0,0.9922102,1,1,15.74123,264.2343,283.1993,-0.3085235,-0.3085235,-0.3085235
shape_118.png,1,0,2.533816,1.466965,2.153317,0,0,0,0,0,0,0,0,0,0.5326272,1,1,50.83559,146.6443,4.850468,0.6709988,0.6709988,0.6709988
shape_119.png,1,0,1.354822,2.236222,2.255128,0,0,0,0,0,0,0,0,0,0.3412847,1,1,336.6715,25.3393,258.421,-0.09238851,-0.09238851,-0.09238851
shape_120.png,13,0,1.609822,0,0,0,0,0,0,0,0,0,0,0,0.8036205,1,1,338.6429,265.848,7.265948,-0.790271,-0.790271,-0.790271
shape_121.png,23,0,3.515903,3.091949,4.375241,0,0,0,0,0,0,0,0,0,0.9747283,1,1,313.9179,106.8486,179.9247,0.4923794,0.4923794,0.4923794
shape_122.png,22,0,1.671013,0.9669616,5.175134,0,0,0,0,0,0,0,0,0,0.4349817,1,1,67.6492,214.674,147.4133,0.9643247,0.9643247,0.9643247
shape_123.png,6,0,0.1958645,0.1292177,3.597025,0,0,0,0,0,0,0,0,0,0.8255384,1,1,292.6259,305.1082,285.0374,0.08474863,0.08474863,0.08474863
shape_124.png,26,0,8.021585,0,0,0,0,0,0,0,0,0,0,0,0.9719925,1,1,333.5789,250.7289,309.465,-0.7920897,-0.7920897,-0.7920897
shape_125.png,2,0,2.589242,0,0,0,0,0,0,0,0,0,0,0,0.25085,1,1,291.2473,247.9155,242.971,0.2701182,0.2701182,0.2701182
shape_126.png,2,0,3.961153,0,0,0,0,0,0,0,0,0,0,0,0.5381849,1,1,334.0579,233.7809,62.13688,0.2698376,0.2698376,0.2698376
shape_127.png,13,0,1.77011,0,0,0,0,0,0,0,0,0,0,0,0.2269862,1,1,37.79007,13.18708,139.6704,-0.001825929,-0.001825929,-0.001825929
shape_128.png,17,0,3.826118,3.006691,3.944986,0.3353867,0,0,0,0,0,0,0,0,0.3054494,1,1,284.6875,193.5729,284.3864,-0.3241152,-0.3241152,-0.3241152
shape_129.png,22,0,2.06929,2.64621,5.706696,0,0,0,0,0,0,0,0,0,0.6984398,1,1,358.1823,111.4453,128.5096,-0.8244309,-0.8244309,-0.8244309
shape_130.png,11,0,0,1.082506,0,0,-1.693655,0,1.653314,0,0,0,0,0,0.313416,1,1,34.31135,324.3146,346.4216,0.569726,0.569726,0.569726
shape_131.png,5,0,1.536058,2.363305,0.1831988,0,0,0,0,0,0,0,0,0,0.0835296,1,1,319.1264,107.5199,288.9641,0.02286994,0.02286994,0.02286994
shape_132.png,23,0,2.882539,3.720184,4.794397,0,0,0,0,0,0,0,0,0,0.4668766,1,1,74.33299,335.6853,66.26858,-0.8630075,-0.8630075,-0.8630075
shape_133.png,11,0,0,0.4733183,0,0,-1.907893,0,1.233451,0,0,0,0,0,0.8665469,1,1,77.17731,324.6651,235.9222,-0.7146668,-0.7146668,-0.7146668
shape_134.png,6,0,0.1828918,0.1890548,2.781481,0,0,0,0,0,0,0,0,0,0.159169,1,1,5.532025,84.24323,285.5768,-0.2630392,-0.2630392,-0.2630392
shape_135.png,25,0,4.901054,0,0,0,0,0,0,0,0,0,0,0,0.9861491,1,1,336.5209,175.246,101.0855,-0.6546402,-0.6546402,-0.6546402
shape_136.png,6,0,0.1222572,0.1112489,2.042519,0,0,0,0,0,0,0,0,0,0.893925,1,1,48.58245,17.00667,336.685,0.7154069,0.7154069,0.7154069
shape_137.png,13,0,2.078718,0,0,0,0,0,0,0,0,0,0,0,0.5881577,1,1,13.30334,95.76769,68.47821,-0.7097044,-0.7097044,-0.7097044
shape_138.png,1,0,1.292934,1.516579,2.90827,0,0,0,0,0,0,0,0,0,0.7432649,1,1,7.271914,54.25339,329.6707,0.5551534,0.5551534,0.5551534
shape_139.png,11,0,0,1.730973,0,0,-0.3104418,0,2.396662,0,0,0,0,0,0.5402384,1,1,58.22247,67.68824,272.9411,-0.919486,-0.919486,-0.919486
shape_140.png,0,0,3.044374,3.485797,0,0,0,0,0,0,0,0,0,0,0.2408517,1,1,320.8145,112.1807,35.69056,0.3127343,0.3127343,0.3127343
shape_141.png,2,0,3.954417,0,0,0,0,0,0,0,0,0,0,0,0.7705867,1,1,57.72684,123.855,343.9613,0.8068047,0.8068047,0.8068047
shape_142.png,6,0,0.1448531,0.1464118,2.670307,0,0,0,0,0,0,0,0,0,0.1214452,1,1,65.93577,114.2438,130.6756,-0.4795033,-0.4795033,-0.4795033
shape_143.png,25,0,4.375657,0,0,0,0,0,0,0,0,0,0,0,0.8514433,1,1,342.6088,18.81267,286.254,-0.1185569,-0.1185569,-0.1185569
shape_144.png,5,0,1.69586,1.97226,0.5615851,0,0,0,0,0,0,0,0,0,0.769027,1,1,45.59134,211.7298,108.6325,-0.1105534,-0.1105534,-0.1105534
shape_145.png,10,0,4.806277,0.3747907,0,0,0,0,0,0,0,0,0,0,0.5566502,1,1,326.5663,35.66795,250.0256,-0.899416,-0.899416,-0.899416
shape_146.png,25,0,4.854643,0,0,0,0,0,0,0,0,0,0,0,0.1674411,1,1,304.8265,196.2752,274.2905,-0.8102763,-0.8102763,-0.8102763
shape_147.png,17,0,2.126975,3.540675,3.888993,0.6040922,0,0,0,0,0,0,0,0,0.4229489,1,1,327.3028,96.88524,33.44645,-0.9012165,-0.9012165,-0.9012165
shape_148.png,5,0,1.924834,2.119308,0.575262,0,0,0,0,0,0,0,0,0,0.361549,1,1,342.5531,259.4109,106.1839,-0.8146129,-0.8146129,-0.8146129
shape_149.png,0,0,1.907286,1.314884,0,0,0,0,0,0,0,0,0,0,0.3092597,1,1,25.75185,31.5774,223.4682,-0.6738997,-0.6738997,-0.6738997
shape_150.png,13,0,1.375614,0,0,0,0,0,0,0,0,0,0,0,0.2751466,1,1,58.49638,244.3826,286.3688,0.3434446,0.3434446,0.3434446
shape_151.png,15,0,1.10252,0.3179517,1.477195,0,0,0,0,0,0,0,0,0,0.5471626,1,1,346.7475,116.6909,247.0895,0.6099734,0.6099734,0.6099734
shape_152.png,22,0,2.886953,1.209531,5.949853,0,0,0,0,0,0,0,0,0,0.430539,1,1,326.5179,251.2414,258.6446,0.2612958,0.2612958,0.2612958
shape_153.png,17,0,2.824611,1.634854,2.724719,0.3188837,0,0,0,0,0,0,0,0,0.4126488,1,1,16.98405,31.79543,164.6053,-0.9541128,-0.9541128,-0.9541128
shape_154.png,25,0,3.722418,0,0,0,0,0,0,0,0,0,0,0,0.3890432,1,1,57.77518,131.6657,78.3159,0.7490211,0.7490211,0.7490211
shape_155.png,5,0,1.782,2.671527,0.3011656,0,0,0,0,0,0,0,0,0,0.1861279,1,1,68.12878,280.8635,103.7192,-0.08384979,-0.08384979,-0.08384979
shape_156.png,17,0,3.374338,1.257492,2.793596,0.4282838,0,0,0,0,0,0,0,0,0.1896551,1,1,16.55944,95.47498,126.5529,0.2901413,0.2901413,0.2901413
shape_157.png,25,0,2.013927,0,0,0,0,0,0,0,0,0,0,0,0.5032318,1,1,2.976501,277.0191,143.906,0.1558858,0.1558858,0.1558858
shape_158.png,11,0,0,2.747003,0,0,-0.0869651,0,1.705302,0,0,0,0,0,0.8788753,1,1,293.6864,156.9619,352.4698,0.1031009,0.1031009,0.1031009
shape_159.png,5,0,1.682941,2.560701,0.4336249,0,0,0,0,0,0,0,0,0,0.748641,1,1,1.582425,256.3246,261.7059,-0.8237638,-0.8237638,-0.8237638
